"household_id","household_id2","rural","pw_w3","ea_id","ea_id2","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s14q00","hh_s14q02_a","hh_s14q02_b","hh_s14q03_a","hh_s14q03_b","hh_s14q04","hh_s14q05_a","hh_s14q05_b","hh_s14q05b","hh_s14q06","hh_s14q07_a","hh_s14q07_b","hh_s14q08_a","hh_s14q08_b","hh_s14q08_c"
"12020101701001","120201088801701001",1,1191.2412109375,"12020101701","120201088801701",12,2,1,8,88,17,1,1,1,"**CONFIDENTIAL**",2,1,,2,7,2007,8,1,,,400,0,400
"12020101701013","120201088801701013",1,1191.2412109375,"12020101701","120201088801701",12,2,1,8,88,17,1,13,1,"**CONFIDENTIAL**",1,1,,2,1,2008,8,1,,,350,0,350
"12020101701019","120201088801701019",1,1191.2412109375,"12020101701","120201088801701",12,2,1,8,88,17,1,19,1,"**CONFIDENTIAL**",1,1,2,2,8,2007,8,1,,,1000,0,1000
"12020101701031","120201088801701031",1,1191.2412109375,"12020101701","120201088801701",12,2,1,8,88,17,1,31,1,"**CONFIDENTIAL**",1,1,,2,3,2008,8,1,,,430,0,430
"12020101701037","120201088801701037",1,1191.2412109375,"12020101701","120201088801701",12,2,1,8,88,17,1,37,1,"**CONFIDENTIAL**",1,9,1,2,7,2007,8,1,,,550,0,550
"12020101701043","120201088801701043",1,470.226776123047,"12020101701","120201088801701",12,2,1,8,88,17,1,43,1,"**CONFIDENTIAL**",1,14,,2,9,2007,8,1,,,480,0,480
"12020101701050","120201088801701050",1,470.226776123047,"12020101701","120201088801701",12,2,1,8,88,17,1,50,1,"**CONFIDENTIAL**",1,1,,4,2,2008,3,1,,,600,0,600
"12020101701053","120201088801701053",1,1191.2412109375,"12020101701","120201088801701",12,2,1,8,88,17,1,53,1,"**CONFIDENTIAL**",1,1,,2,11,2007,8,1,,,600,0,600
"12020101701054","120201088801701054",1,1191.2412109375,"12020101701","120201088801701",12,2,1,8,88,17,1,54,1,"**CONFIDENTIAL**",1,1,,2,8,2007,8,1,,,400,0,400
"12020300401015","120203088800401015",1,459.094543457031,"12020300401","120203088800401",12,2,3,8,88,4,1,15,1,"**CONFIDENTIAL**",11,2,1,7,7,2007,8,2,12,2008,570,30,600
"12020300401039","120203088800401039",1,459.094543457031,"12020300401","120203088800401",12,2,3,8,88,4,1,39,1,"**CONFIDENTIAL**",1,1,,2,8,2007,5,1,,,1200,128,1328
"12030100704062","120301088800704062",1,749.171997070313,"12030100704","120301088800704",12,3,1,8,88,7,4,62,1,"**CONFIDENTIAL**",1,1,,7,3,2008,7,1,,,2000,0,2000
"12030201002019","120302088801002019",1,1110.17834472656,"12030201002","120302088801002",12,3,2,8,88,10,2,19,1,"**CONFIDENTIAL**",1,2,,6,12,2007,7,2,7,2008,2000,0,2000
"12030201002033","120302088801002033",1,1110.17834472656,"12030201002","120302088801002",12,3,2,8,88,10,2,33,1,"**CONFIDENTIAL**",1,1,,5,6,2008,4,2,9,2008,5000,0,5000
"12030201002070","120302088801002070",1,1110.17834472656,"12030201002","120302088801002",12,3,2,8,88,10,2,70,1,"**CONFIDENTIAL**",1,1,,6,6,2008,2,2,6,2008,850,0,850
"12030201002107","120302088801002107",1,140.528915405273,"12030201002","120302088801002",12,3,2,8,88,10,2,107,1,"**CONFIDENTIAL**",3,1,2,1,4,2007,8,1,,,6500,0,6500
"13010100303102","130101010100303102",3,899.811157226563,"13010100303","130101010100303",13,1,1,1,1,3,3,102,1,,2,1,5,,10,2007,3,1,,,500,,
"13010101902076","130101010101902076",3,1057.05322265625,"13010101902","130101010101902",13,1,1,1,1,19,2,76,1,"**CONFIDENTIAL**",7,1,,1,4,2008,3,2,1,2008,1000,0,1000
"13010100102096","130101088800102096",1,210.573791503906,"13010100102","130101088800102",13,1,1,8,88,1,2,96,1,"**CONFIDENTIAL**",1,2,,7,5,2008,2,2,10,2008,1500,0,1500
"13010100102150","130101088800102150",1,210.573791503906,"13010100102","130101088800102",13,1,1,8,88,1,2,150,1,"**CONFIDENTIAL**",1,1,2,7,10,2007,8,2,2,2009,2000,0,2000
"13010100303032","130101088800303032",1,151.151657104492,"13010100303","130101088800303",13,1,1,8,88,3,3,32,1,"**CONFIDENTIAL**",1,1,,4,6,2008,7,2,7,2008,200,0,200
"13010100303128","130101088800303128",1,151.151657104492,"13010100303","130101088800303",13,1,1,8,88,3,3,128,1,"**CONFIDENTIAL**",1,1,,1,4,2008,7,2,7,2008,1500,0,1500
"13010100303177","130101088800303177",1,151.151657104492,"13010100303","130101088800303",13,1,1,8,88,3,3,177,1,"**CONFIDENTIAL**",2,1,,4,5,2008,5,2,12,2008,1000,0,1000
"13010100303202","130101088800303202",1,151.151657104492,"13010100303","130101088800303",13,1,1,8,88,3,3,202,1,"**CONFIDENTIAL**",1,1,3,3,3,2008,8,2,8,2008,3000,0,3000
"13010100303251","130101088800303251",1,65.2700347900391,"13010100303","130101088800303",13,1,1,8,88,3,3,251,1,"**CONFIDENTIAL**",7,2,,4,5,2007,3,2,10,2008,30000,0,30000
"13010100405056","130101088800405056",1,163.318771362305,"13010100405","130101088800405",13,1,1,8,88,4,5,56,1,"**CONFIDENTIAL**",1,1,,4,1,2008,1,1,,,20000,0,20000
"13010100405074","130101088800405074",1,163.318771362305,"13010100405","130101088800405",13,1,1,8,88,4,5,74,1,"**CONFIDENTIAL**",1,2,,7,3,2008,3,2,8,2008,500,0,500
"13010100405101","130101088800405101",1,8.2069730758667,"13010100405","130101088800405",13,1,1,8,88,4,5,101,1,"**CONFIDENTIAL**",1,2,,5,3,2008,8,2,7,2009,2000,0,2000
"13010100405193","130101088800405193",1,8.2069730758667,"13010100405","130101088800405",13,1,1,8,88,4,5,193,1,"**CONFIDENTIAL**",1,1,,6,5,2008,3,2,8,2008,500,0,500
"13010100601058","130101088800601058",1,162.556030273438,"13010100601","130101088800601",13,1,1,8,88,6,1,58,1,"**CONFIDENTIAL**",1,1,2,1,3,2008,3,2,1,2009,5000,0,5000
"13010100704006","130101088800704006",1,214.501235961914,"13010100704","130101088800704",13,1,1,8,88,7,4,6,1,"**CONFIDENTIAL**",1,1,,2,8,2008,8,2,8,2009,2000,0,2000
"13010100704044","130101088800704044",1,214.501235961914,"13010100704","130101088800704",13,1,1,8,88,7,4,44,1,"**CONFIDENTIAL**",2,2,,6,4,2008,3,1,,,200,0,200
"13010100704072","130101088800704072",1,214.501235961914,"13010100704","130101088800704",13,1,1,8,88,7,4,72,1,"**CONFIDENTIAL**",1,1,,7,1,2008,6,2,1,2009,3000,0,3000
"13010100704127","130101088800704127",1,214.501235961914,"13010100704","130101088800704",13,1,1,8,88,7,4,127,1,"**CONFIDENTIAL**",1,2,,7,4,2008,6,2,9,2009,2000,0,2000
"13010100704163","130101088800704163",1,214.501235961914,"13010100704","130101088800704",13,1,1,8,88,7,4,163,1,"**CONFIDENTIAL**",2,1,2,7,6,2007,8,2,9,2009,4000,0,4000
"13010100905079","130101088800905079",1,318.431823730469,"13010100905","130101088800905",13,1,1,8,88,9,5,79,1,"**CONFIDENTIAL**",1,7,,5,8,2007,8,2,13,2008,2000,0,2000
"13010100905079","130101088800905079",1,318.431823730469,"13010100905","130101088800905",13,1,1,8,88,9,5,79,2,"**CONFIDENTIAL**",1,8,,5,8,2007,8,2,13,2008,2000,0,2000
"13010100905109","130101088800905109",1,318.431823730469,"13010100905","130101088800905",13,1,1,8,88,9,5,109,1,"**CONFIDENTIAL**",2,1,2,7,8,2007,5,2,7,2008,7600,0,7600
"13010101405058","130101088801405058",1,183.452667236328,"13010101405","130101088801405",13,1,1,8,88,14,5,58,1,"**CONFIDENTIAL**",1,5,,7,1,2008,3,1,,,1000,0,1000
"13010101405094","130101088801405094",1,183.452667236328,"13010101405","130101088801405",13,1,1,8,88,14,5,94,1,"**CONFIDENTIAL**",2,2,3,7,2,2008,6,2,1,2009,1500,0,1500
"14010300301007","140103010100301007",3,3813.03247070313,"14010300301","140103010100301",14,1,3,1,1,3,1,7,1,"**CONFIDENTIAL**",1,2,,4,1,2008,2,2,6,2008,850,0,850
"14010300301043","140103010100301043",3,3813.03247070313,"14010300301","140103010100301",14,1,3,1,1,3,1,43,1,"**CONFIDENTIAL**",3,1,,5,6,2008,2,2,6,2008,600,0,600
"14010300301067","140103010100301067",3,3813.03247070313,"14010300301","140103010100301",14,1,3,1,1,3,1,67,1,"**CONFIDENTIAL**",2,1,,7,4,2008,5,1,,,100,0,100
"14010300301151","140103010100301151",3,3813.03247070313,"14010300301","140103010100301",14,1,3,1,1,3,1,151,1,"**CONFIDENTIAL**",1,2,,5,1,2008,7,1,,,10000,0,10000
"14010300301175","140103010100301175",3,3813.03247070313,"14010300301","140103010100301",14,1,3,1,1,3,1,175,1,"**CONFIDENTIAL**",1,5,,4,5,2008,3,2,8,2008,500,30,530
"14010600632111","140106010100632111",3,7515.55126953125,"14010600632","140106010100632",14,1,6,1,1,6,32,111,1,"**CONFIDENTIAL**",1,1,2,7,6,2007,3,1,,,2000,0,2000
"14020200810026","140202010200810026",3,3206.93359375,"14020200810","140202010200810",14,2,2,1,2,8,10,26,1,"**CONFIDENTIAL**",11,1,,1,5,2008,3,2,4,2011,15000,6600,21600
"14020200810136","140202010200810136",3,3206.93359375,"14020200810","140202010200810",14,2,2,1,2,8,10,136,1,"**CONFIDENTIAL**",1,2,,7,4,2008,7,2,6,2008,2000,0,2000
"14030300904024","140303010300904024",3,4180.865234375,"14030300904","140303010300904",14,3,3,1,3,9,4,24,1,"**CONFIDENTIAL**",1,1,,7,5,2008,3,1,,,500,0,500
"14031300526123","140313010300526123",3,3596.89404296875,"14031300526","140313010300526",14,3,13,1,3,5,26,123,1,"**CONFIDENTIAL**",1,1,,7,5,2008,3,2,8,2008,400,0,400
"14040400410068","140404010400410068",3,6251.00634765625,"14040400410","140404010400410",14,4,4,1,4,4,10,68,1,"**CONFIDENTIAL**",11,2,,5,1,2008,3,2,12,2009,100000,15000,115000
"14040400410082","140404010400410082",3,6251.00634765625,"14040400410","140404010400410",14,4,4,1,4,4,10,82,1,"**CONFIDENTIAL**",1,1,5,3,1,2008,5,2,5,2009,4000,0,4000
"14040400410096","140404010400410096",3,6251.00634765625,"14040400410","140404010400410",14,4,4,1,4,4,10,96,1,"**CONFIDENTIAL**",1,4,,3,3,2008,8,2,12,2008,1000,0,1000
"14040400410208","140404010400410208",3,6251.00634765625,"14040400410","140404010400410",14,4,4,1,4,4,10,208,1,"**CONFIDENTIAL**",7,1,,2,2,2008,3,2,2,2010,10000,1800,11800
"14050300433001","140503010500433001",3,2544.36279296875,"14050300433","140503010500433",14,5,3,1,5,4,33,1,1,"**CONFIDENTIAL**",1,1,,7,4,2008,8,2,12,2008,2000,0,2000
"14050300433023","140503010500433023",3,2544.36279296875,"14050300433","140503010500433",14,5,3,1,5,4,33,23,1,"**CONFIDENTIAL**",1,1,,7,2,2008,7,2,9,2008,2000,0,2000
"14060200227086","140602010600227086",3,2734.21728515625,"14060200227","140602010600227",14,6,2,1,6,2,27,86,1,"**CONFIDENTIAL**",10,2,,1,1,2008,3,1,,,30000,2100,32100
"14060200227086","140602010600227086",3,2734.21728515625,"14060200227","140602010600227",14,6,2,1,6,2,27,86,2,"**CONFIDENTIAL**",1,1,,1,1,2008,3,1,,,15000,0,15000
"14060200227100","140602010600227100",3,2734.21728515625,"14060200227","140602010600227",14,6,2,1,6,2,27,100,1,"**CONFIDENTIAL**",1,1,,6,8,2007,7,1,,,600,0,600
"14070400424015","140704010700424015",3,3921.86303710938,"14070400424","140704010700424",14,7,4,1,7,4,24,15,1,"**CONFIDENTIAL**",1,2,,3,6,2008,8,2,6,2009,5000,0,5000
"14080100129031","140801010800129031",3,2428.1123046875,"14080100129","140801010800129",14,8,1,1,8,1,29,31,1,"**CONFIDENTIAL**",1,1,,,1,2008,8,2,12,2008,2000,0,2000
"14080700620006","140807010800620006",3,2934.72241210938,"14080700620","140807010800620",14,8,7,1,8,6,20,6,1,"**CONFIDENTIAL**",10,1,,2,5,2008,2,2,12,2008,700,35,735
"14090601008110","140906010901008110",3,2734.87963867188,"14090601008","140906010901008",14,9,6,1,9,10,8,110,1,"**CONFIDENTIAL**",11,3,,7,6,2007,3,2,12,2008,5000,500,5500
"14090601008118","140906010901008118",3,2734.87963867188,"14090601008","140906010901008",14,9,6,1,9,10,8,118,1,"**CONFIDENTIAL**",11,1,,4,1,2007,3,2,9,2009,4000,400,4400
"14091300632049","140913010900632049",3,2787.74389648438,"14091300632","140913010900632",14,9,13,1,9,6,32,49,1,"**CONFIDENTIAL**",10,1,,7,1,2008,3,2,1,2010,30000,36000,66000
"14100600421040","141006011000421040",3,3565.08203125,"14100600421","141006011000421",14,10,6,1,10,4,21,40,1,"**CONFIDENTIAL**",1,1,,2,13,2008,8,2,7,2008,2000,0,2000
"14100600421076","141006011000421076",3,3565.08203125,"14100600421","141006011000421",14,10,6,1,10,4,21,76,1,"**CONFIDENTIAL**",5,1,,1,7,2007,3,2,6,2009,200000,40000,240000
"14100600421121","141006011000421121",3,3565.08203125,"14100600421","141006011000421",14,10,6,1,10,4,21,121,1,"**CONFIDENTIAL**",5,1,,1,6,2007,3,2,7,2008,160000,20000,180000
"14101200731084","141012011000731084",3,5766.6396484375,"14101200731","141012011000731",14,10,12,1,10,7,31,84,1,"**CONFIDENTIAL**",11,1,2,7,5,2008,5,2,2,2009,200000,3600,203600
"14101200731111","141012011000731111",3,5766.6396484375,"14101200731","141012011000731",14,10,12,1,10,7,31,111,1,"**CONFIDENTIAL**",1,1,,7,9,2007,8,2,13,2008,10000,0,10000
"15010100211013","150101010100211013",3,1473.75952148438,"15010100211","150101010100211",15,1,1,1,1,2,11,13,1,"**CONFIDENTIAL**",10,1,,4,11,2007,3,2,5,2009,3000,300,3300
"15010100211125","150101010100211125",3,1473.75952148438,"15010100211","150101010100211",15,1,1,1,1,2,11,125,1,"**CONFIDENTIAL**",10,1,,5,11,2007,3,2,8,2008,2000,200,2200
"15010100211141","150101010100211141",3,1473.75952148438,"15010100211","150101010100211",15,1,1,1,1,2,11,141,1,"**CONFIDENTIAL**",2,5,,7,4,2008,8,2,12,2008,700,0,700
"15010100253013","150101010100253013",3,1589.76953125,"15010100253","150101010100253",15,1,1,1,1,2,53,13,1,"**CONFIDENTIAL**",1,1,,7,6,2007,3,1,,,200,0,200
"15010100253061","150101010100253061",3,1589.76953125,"15010100253","150101010100253",15,1,1,1,1,2,53,61,1,"**CONFIDENTIAL**",1,1,,4,5,2008,3,2,1,2009,6000,0,6000
"15010100253077","150101010100253077",3,1589.76953125,"15010100253","150101010100253",15,1,1,1,1,2,53,77,1,"**CONFIDENTIAL**",1,1,,7,7,2008,3,2,8,2008,600,0,600
"15010100329001","150101010100329001",3,732.741149902344,"15010100329","150101010100329",15,1,1,1,1,3,29,1,1,"**CONFIDENTIAL**",11,1,,4,5,2008,3,2,12,2008,100000,0,100000
"15010100329073","150101010100329073",3,732.741149902344,"15010100329","150101010100329",15,1,1,1,1,3,29,73,1,"**CONFIDENTIAL**",7,1,,5,1,2008,3,2,1,2009,15000,3000,18000
"15010100329133","150101010100329133",3,732.741149902344,"15010100329","150101010100329",15,1,1,1,1,3,29,133,1,"**CONFIDENTIAL**",1,1,,7,2,2008,3,1,,,150,0,150
"15010100431015","150101010100431015",3,831.127319335938,"15010100431","150101010100431",15,1,1,1,1,4,31,15,1,"**CONFIDENTIAL**",1,1,,7,12,2007,8,2,12,2008,500,0,500
"15010100431147","150101010100431147",3,831.127319335938,"15010100431","150101010100431",15,1,1,1,1,4,31,147,1,"**CONFIDENTIAL**",1,2,,7,6,2008,8,2,8,2008,240,0,240
"15010200404033","150102088800404033",1,353.654937744141,"15010200404","150102088800404",15,1,2,8,88,4,4,33,1,"**CONFIDENTIAL**",1,1,,7,3,2008,3,1,,,4800,0,4800
"15010200404048","150102088800404048",1,353.654937744141,"15010200404","150102088800404",15,1,2,8,88,4,4,48,1,"**CONFIDENTIAL**",3,1,,2,8,2007,8,2,7,2008,300,0,300
"15010200404094","150102088800404094",1,353.654937744141,"15010200404","150102088800404",15,1,2,8,88,4,4,94,1,"**CONFIDENTIAL**",3,1,,2,12,2007,5,1,,,900,0,900
"15010200404139","150102088800404139",1,353.654937744141,"15010200404","150102088800404",15,1,2,8,88,4,4,139,1,"**CONFIDENTIAL**",1,1,,2,5,2008,8,2,8,2008,200,0,200
"15010200704002","150102088800704002",1,273.377105712891,"15010200704","150102088800704",15,1,2,8,88,7,4,2,1,"**CONFIDENTIAL**",3,2,,7,5,2008,3,1,,,275,25,300
"15010200704002","150102088800704002",1,273.377105712891,"15010200704","150102088800704",15,1,2,8,88,7,4,2,2,"**CONFIDENTIAL**",3,2,,7,6,2008,3,2,8,2008,275,25,300
"15010200704014","150102088800704014",1,273.377105712891,"15010200704","150102088800704",15,1,2,8,88,7,4,14,1,"**CONFIDENTIAL**",3,2,,7,6,2008,3,1,,,275,25,300
"15010200704020","150102088800704020",1,273.377105712891,"15010200704","150102088800704",15,1,2,8,88,7,4,20,1,"**CONFIDENTIAL**",1,1,,7,5,2007,6,1,,,500,200,700
"15010200704056","150102088800704056",1,273.377105712891,"15010200704","150102088800704",15,1,2,8,88,7,4,56,1,"**CONFIDENTIAL**",4,1,,7,5,2008,3,1,,,300,0,300
"15010200704074","150102088800704074",1,273.377105712891,"15010200704","150102088800704",15,1,2,8,88,7,4,74,1,"**CONFIDENTIAL**",3,1,2,7,6,2008,3,2,8,2008,270,50,320
"15010200704110","150102088800704110",1,273.377105712891,"15010200704","150102088800704",15,1,2,8,88,7,4,110,1,"**CONFIDENTIAL**",1,4,,7,6,2008,2,1,,,5000,0,5000
"15010200704110","150102088800704110",1,273.377105712891,"15010200704","150102088800704",15,1,2,8,88,7,4,110,2,"**CONFIDENTIAL**",1,4,,7,6,2008,2,2,6,2008,100,0,100
"15010200704128","150102088800704128",1,273.377105712891,"15010200704","150102088800704",15,1,2,8,88,7,4,128,1,"**CONFIDENTIAL**",3,2,,7,6,2008,3,2,7,2008,220,20,240
"15010200704146","150102088800704146",1,273.377105712891,"15010200704","150102088800704",15,1,2,8,88,7,4,146,1,"**CONFIDENTIAL**",3,1,2,2,5,2008,3,1,,,150,25,175
"15010201002016","150102088801002016",1,352.391265869141,"15010201002","150102088801002",15,1,2,8,88,10,2,16,1,"**CONFIDENTIAL**",2,1,,7,2,2008,8,2,7,2008,800,0,800
"15010201002052","150102088801002052",1,352.391265869141,"15010201002","150102088801002",15,1,2,8,88,10,2,52,1,"**CONFIDENTIAL**",2,1,,2,2,2008,8,1,,,150,0,150
"15010201002052","150102088801002052",1,352.391265869141,"15010201002","150102088801002",15,1,2,8,88,10,2,52,2,"**CONFIDENTIAL**",1,1,,2,4,2008,8,2,6,2008,300,0,300
"15010201002064","150102088801002064",1,352.391265869141,"15010201002","150102088801002",15,1,2,8,88,10,2,64,1,"**CONFIDENTIAL**",1,1,2,2,4,2008,8,2,7,2008,1500,0,1500
"15010201002076","150102088801002076",1,352.391265869141,"15010201002","150102088801002",15,1,2,8,88,10,2,76,1,"**CONFIDENTIAL**",1,5,,2,2,2008,8,1,,,300,0,300
"15010201002076","150102088801002076",1,352.391265869141,"15010201002","150102088801002",15,1,2,8,88,10,2,76,1,"**CONFIDENTIAL**",1,5,,2,5,2008,8,2,,,200,0,200
"15010201002088","150102088801002088",1,352.391265869141,"15010201002","150102088801002",15,1,2,8,88,10,2,88,1,"**CONFIDENTIAL**",2,1,,7,2,2008,8,1,,,600,0,600
"15010201002112","150102088801002112",1,352.391265869141,"15010201002","150102088801002",15,1,2,8,88,10,2,112,1,"**CONFIDENTIAL**",1,1,,7,5,2008,8,2,8,2008,4000,0,4000
"15010201002112","150102088801002112",1,352.391265869141,"15010201002","150102088801002",15,1,2,8,88,10,2,112,2,"**CONFIDENTIAL**",2,1,,4,2,2008,1,1,,,200,0,200
"15010201401034","150102088801401034",1,302.147552490234,"15010201401","150102088801401",15,1,2,8,88,14,1,34,1,"**CONFIDENTIAL**",1,1,,7,10,2007,8,2,1,2009,1000,0,1000
"15010201401064","150102088801401064",1,302.147552490234,"15010201401","150102088801401",15,1,2,8,88,14,1,64,1,"**CONFIDENTIAL**",1,2,,7,3,2007,7,1,,,500,0,500
"15010201401079","150102088801401079",1,302.147552490234,"15010201401","150102088801401",15,1,2,8,88,14,1,79,1,"**CONFIDENTIAL**",1,2,,7,5,2008,8,2,4,2009,500,0,500
"15010201401109","150102088801401109",1,302.147552490234,"15010201401","150102088801401",15,1,2,8,88,14,1,109,1,"**CONFIDENTIAL**",7,2,,7,6,2007,4,2,3,2009,2700,300,3000
"15010201605034","150102088801605034",1,362.532592773438,"15010201605","150102088801605",15,1,2,8,88,16,5,34,1,"**CONFIDENTIAL**",3,1,,7,5,2008,7,2,7,2008,500,200,700
"15010201605049","150102088801605049",1,362.532592773438,"15010201605","150102088801605",15,1,2,8,88,16,5,49,1,"**CONFIDENTIAL**",3,2,,7,3,2008,8,2,8,2008,600,100,700
"15010201605049","150102088801605049",1,362.532592773438,"15010201605","150102088801605",15,1,2,8,88,16,5,49,2,"**CONFIDENTIAL**",2,1,,7,5,2008,3,2,6,2008,200,0,200
"15010201605096","150102088801605096",1,362.532592773438,"15010201605","150102088801605",15,1,2,8,88,16,5,96,1,"**CONFIDENTIAL**",3,1,,7,1,2008,8,1,,,500,200,700
"15010201805011","150102088801805011",1,364.979370117188,"15010201805","150102088801805",15,1,2,8,88,18,5,11,1,"**CONFIDENTIAL**",2,1,,7,2,2008,8,2,6,2008,200,0,200
"15010201805011","150102088801805011",1,364.979370117188,"15010201805","150102088801805",15,1,2,8,88,18,5,11,2,"**CONFIDENTIAL**",3,1,,7,3,2008,8,2,6,2008,900,0,900
"15010201805016","150102088801805016",1,364.979370117188,"15010201805","150102088801805",15,1,2,8,88,18,5,16,1,"**CONFIDENTIAL**",3,1,,7,10,2007,8,1,,,350,0,350
"15010201805016","150102088801805016",1,364.979370117188,"15010201805","150102088801805",15,1,2,8,88,18,5,16,2,"**CONFIDENTIAL**",3,1,,7,11,2007,8,1,,,350,0,350
"15010201805016","150102088801805016",1,364.979370117188,"15010201805","150102088801805",15,1,2,8,88,18,5,16,3,"**CONFIDENTIAL**",3,1,,7,2,2008,8,1,,,350,0,350
"15010201805026","150102088801805026",1,364.979370117188,"15010201805","150102088801805",15,1,2,8,88,18,5,26,1,"**CONFIDENTIAL**",2,1,,7,3,2008,8,1,,,500,0,500
"15010201805026","150102088801805026",1,364.979370117188,"15010201805","150102088801805",15,1,2,8,88,18,5,26,2,"**CONFIDENTIAL**",2,1,,7,3,2008,8,2,8,2008,1000,0,1000
"15010201805026","150102088801805026",1,364.979370117188,"15010201805","150102088801805",15,1,2,8,88,18,5,26,3,"**CONFIDENTIAL**",3,1,,7,5,2008,8,2,8,2008,700,0,700
"15010201805031","150102088801805031",1,364.979370117188,"15010201805","150102088801805",15,1,2,8,88,18,5,31,1,"**CONFIDENTIAL**",3,1,,7,8,2007,8,2,11,2008,1500,0,1500
"15010201805031","150102088801805031",1,364.979370117188,"15010201805","150102088801805",15,1,2,8,88,18,5,31,2,"**CONFIDENTIAL**",3,1,,7,11,2007,8,2,11,2008,1000,0,1000
"15010201805031","150102088801805031",1,364.979370117188,"15010201805","150102088801805",15,1,2,8,88,18,5,31,3,"**CONFIDENTIAL**",3,1,,7,12,2007,8,2,11,2008,500,0,500
"15010201805076","150102088801805076",1,364.979370117188,"15010201805","150102088801805",15,1,2,8,88,18,5,76,1,"**CONFIDENTIAL**",3,1,,6,4,2008,4,1,,,350,0,350
"15010201805076","150102088801805076",1,364.979370117188,"15010201805","150102088801805",15,1,2,8,88,18,5,76,2,"**CONFIDENTIAL**",3,1,,6,5,2008,4,2,8,2008,350,0,350
"15010201805091","150102088801805091",1,364.979370117188,"15010201805","150102088801805",15,1,2,8,88,18,5,91,1,"**CONFIDENTIAL**",3,1,,7,9,2007,4,1,,,350,0,350
