"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"1267","60","0.0824531874605512","0.0918367346938776","0.142857142857143","0.202127659574468","0.215089790488859","0.75","0.8","1","1","1","100","rural","poor_2011_2170"
"1268","65","0.0520833333333333","0.0603230103230103","0.104166666666667","0.157894736842105","0.166666666666667","0.75","0.833333333333333","1","1","1","100","rural","poor_2011_2170"
"1269","70","0.0222222222222222","0.0315789473684211","0.0659340659340659","0.114583333333333","0.123711340206186","0.75","0.833333333333333","1","1","1","100","rural","poor_2011_2170"
"1270","75","0.0102040816326531","0.0104166666666667","0.0412371134020619","0.0736842105263158","0.0833333333333333","0.75","0.833333333333333","1","1","1","100","rural","poor_2011_2170"
"1271","80","0","0","0.0212765957446809","0.0515463917525773","0.0531914893617021","0.75","0.833333333333333","1","1","1","100","rural","poor_2011_2170"
"1272","85","0","0","0.0106382978723404","0.032258064516129","0.0416666666666667","0.75","0.833333333333333","1","1","1","100","rural","poor_2011_2170"
"1273","90","0","0","0","0.0210526315789474","0.021505376344086","1","1","1","1","1","100","rural","poor_2011_2170"
"1274","95","0","0","0","0.0208333333333333","0.0210526315789474","1","1","1","1","1","100","rural","poor_2011_2170"
"1275","5","0.993657505285412","0.993697478991597","0.997881355932203","1","1","0","0","0","0","0","500","rural","poor_2011_2170"
"1276","10","0.98105163224517","0.983049048184533","0.9875","0.993736951983299","0.9957805907173","0","0","0","0.0476190476190476","0.05","500","rural","poor_2011_2170"
"1277","15","0.957714462321281","0.95928292070009","0.968553459119497","0.977037882741823","0.978991596638655","0","0","0","0.0476190476190476","0.05","500","rural","poor_2011_2170"
"1278","20","0.926160337552743","0.928421052631579","0.941114551083591","0.953684210526316","0.955508474576271","0","0","0","0.0476190476190476","0.05","500","rural","poor_2011_2170"
"1279","25","0.862579281183932","0.865546218487395","0.882599580712788","0.899787002951244","0.902958694203864","0","0.03125","0.0909090909090909","0.166666666666667","0.181818181818182","500","rural","poor_2011_2170"
"1280","30","0.741040960140938","0.745261146496815","0.767223682318022","0.790361396000244","0.794549266247379","0.137931034482759","0.153846153846154","0.259259259259259","0.37037037037037","0.391343167701863","500","rural","poor_2011_2170"
"1281","35","0.656827302631579","0.661086104382295","0.686315789473684","0.711866176002265","0.716108816407919","0.238095238095238","0.257661290322581","0.37037037037037","0.48154533844189","0.5","500","rural","poor_2011_2170"
"1282","40","0.53457029695088","0.538947368421053","0.566666666666667","0.59453781512605","0.59958071278826","0.36","0.380654761904762","0.5","0.625","0.640071428571429","500","rural","poor_2011_2170"
"1283","45","0.387703278322926","0.393193191853775","0.420168067226891","0.448946988820772","0.455306630783326","0.535714285714286","0.555555555555556","0.666666666666667","0.777777777777778","0.8","500","rural","poor_2011_2170"
"1284","50","0.284518384279864","0.290187891440501","0.314738475177305","0.339664462898761","0.343817172199666","0.631530214424951","0.653846153846154","0.76","0.863636363636364","0.884615384615385","500","rural","poor_2011_2170"
"1285","55","0.198284255414656","0.201271186440678","0.224576271186441","0.248434237995825","0.252130918049609","0.851805555555556","0.863636363636364","0.923076923076923","1","1","500","rural","poor_2011_2170"
"1286","60","0.120253164556962","0.124987006237006","0.143763213530655","0.163865546218487","0.166328828828829","0.909090909090909","0.91304347826087","0.961538461538462","1","1","500","rural","poor_2011_2170"
"1287","65","0.0843881856540084","0.086864406779661","0.104255319148936","0.12102243261572","0.123430962343096","0.95","0.952380952380952","1","1","1","500","rural","poor_2011_2170"
