"2.5%","97.5%","mean_error_model","obs","zone","povline"
"-9.11807870846635","7.72910240678366","1.09340175528246","150","urban","poor_2011_550"
"-7.07827997389887","6.52722689648753","1.30715256036044","200","urban","poor_2011_550"
"-5.69397637184849","5.51264827355083","1.17713442385863","250","urban","poor_2011_550"
"-4.90246167251961","4.57619398010643","1.2818438566865","300","urban","poor_2011_550"
"-4.26359000912423","4.02920010072392","1.14097961785923","350","urban","poor_2011_550"
"-3.38621108019543","3.54420334141718","1.24025322519377","400","urban","poor_2011_550"
"-2.90831892959336","2.91690923599497","1.21998933397421","450","urban","poor_2011_550"
"-2.08772352009897","2.15855516081792","1.14366395657423","500","urban","poor_2011_550"
"-10.8128782664101","11.6724536443727","0.246096123534286","100","full","poor_2011_550"
"-9.07869574707122","10.0558541290483","0.267372648129768","150","full","poor_2011_550"
"-7.175319430405","7.88582358717781","0.343893673259388","200","full","poor_2011_550"
"-7.16910279569298","6.76521251513072","0.180701339052846","250","full","poor_2011_550"
"-5.75707504692074","6.33470214621154","0.325797727104908","300","full","poor_2011_550"
"-5.32823005555259","5.67861745797762","0.19797176816954","350","full","poor_2011_550"
"-5.23498630569302","4.93289614322514","0.423418579082852","400","full","poor_2011_550"
"-4.57451441800747","4.84258601044813","0.411102972265734","450","full","poor_2011_550"
"-3.98715413097337","4.44742953229074","0.297693709228975","500","full","poor_2011_550"
"-7.60419612667265","9.28087263978256","-0.436309625583012","100","rural","poor_2011_800"
"-6.11477203462134","7.09113663694246","-0.687578231680252","150","rural","poor_2011_800"
"-5.32115877008866","6.05084030253997","-0.7076895593197","200","rural","poor_2011_800"
"-4.48361631373337","4.97233925775238","-0.810062509436502","250","rural","poor_2011_800"
"-4.32769152460424","4.47383306331052","-0.603145343531032","300","rural","poor_2011_800"
"-3.71278951228066","3.82588093742742","-0.531196868847151","350","rural","poor_2011_800"
"-3.72269027887582","3.78621954351619","-0.533572516720987","400","rural","poor_2011_800"
"-3.26040380659324","3.27062405429583","-0.499211083032192","450","rural","poor_2011_800"
"-2.67505052760133","2.81615218248821","-0.580559581968287","500","rural","poor_2011_800"
"-10.5023906028123","10.150918385661","1.65501493517163","100","urban","poor_2011_800"
"-8.13721443987127","7.94880025823619","1.62047103357654","150","urban","poor_2011_800"
"-6.78685701777709","6.61462595397587","1.88585104130834","200","urban","poor_2011_800"
"-5.64566599213697","5.59288881001457","1.81926302098731","250","urban","poor_2011_800"
"-4.55223528993112","4.81919600370251","1.86996747840653","300","urban","poor_2011_800"
"-4.06629920917766","3.99881656755996","1.72096208173269","350","urban","poor_2011_800"
"-3.23968872020703","3.43154641917692","1.73804878780107","400","urban","poor_2011_800"
"-2.68175050310922","2.58517388183132","1.82106492571393","450","urban","poor_2011_800"
"-2.22226893392017","1.97938571236401","1.72822522368912","500","urban","poor_2011_800"
"-8.04734260630701","10.4902504773158","0.168073385596979","100","full","poor_2011_800"
"-6.58949601611256","8.44481908278673","0.0837277908961548","150","full","poor_2011_800"
"-5.86651501951755","6.59765720199135","0.0243892769702882","200","full","poor_2011_800"
"-5.84028879465583","5.96371109142843","-0.0500934080778251","250","full","poor_2011_800"
"-4.89941520360077","5.25177829456733","0.123797284021101","300","full","poor_2011_800"
"-4.51923687427216","4.94588775986542","0.0414613229004397","350","full","poor_2011_800"
"-3.93586294836294","4.38166628999215","0.160893643522816","400","full","poor_2011_800"
"-3.70790965335485","3.94482812009737","0.170523584407569","450","full","poor_2011_800"
"-3.58089168402151","3.68944867116223","0.116421352417662","500","full","poor_2011_800"
"-6.34927382183488","8.88054090154024","0.199874821143744","100","rural","poor_2011_1100"
"-5.10181381871835","6.44132737422341","-0.0904940689552802","150","rural","poor_2011_1100"
"-4.52680605295317","5.16205087465804","-0.0595748119257219","200","rural","poor_2011_1100"
"-4.2327838985985","4.95625858152969","-0.165050513601948","250","rural","poor_2011_1100"
"-3.72494907598259","4.20965233449294","-0.0171255654108402","300","rural","poor_2011_1100"
"-3.83214418983719","3.82992239005521","0.0654010185158021","350","rural","poor_2011_1100"
"-3.23933007794163","3.42304711665156","0.0642284530784195","400","rural","poor_2011_1100"
"-2.851084175186","3.02272151310421","0.116839649961295","450","rural","poor_2011_1100"
"-2.47430636163187","2.60754694174318","-0.00345294077885707","500","rural","poor_2011_1100"
"-7.25766442067248","8.35621635116192","-2.19898109862691","100","urban","poor_2011_1100"
"-5.42104825629397","5.91287847626319","-2.24054895814999","150","urban","poor_2011_1100"
"-4.92831016342674","5.21117231566513","-2.04770482115188","200","urban","poor_2011_1100"
"-3.99628494124595","4.10129063160926","-2.21621135200329","250","urban","poor_2011_1100"
"-3.31382241427073","3.52437668996929","-2.18156137590454","300","urban","poor_2011_1100"
"-3.06760192057506","2.9295353488607","-2.25633510471493","350","urban","poor_2011_1100"
"-2.51431577646035","2.39045895845459","-2.28305646647776","400","urban","poor_2011_1100"
"-2.07103313267982","1.83463708261652","-2.26116493914195","450","urban","poor_2011_1100"
"-1.69070983125935","1.46204839170381","-2.27484469660911","500","urban","poor_2011_1100"
"-6.64036286646215","9.07824678308131","-0.569453966275068","100","full","poor_2011_1100"
"-5.52383881677125","6.81577229921804","-0.728521938730211","150","full","poor_2011_1100"
"-4.59711978598196","5.44487943734088","-0.677208190698453","200","full","poor_2011_1100"
"-4.43925581859035","5.03844382648213","-0.721402961688211","250","full","poor_2011_1100"
"-4.34896760979534","4.58200970639842","-0.596929955892726","300","full","poor_2011_1100"
"-3.65735891161579","4.21728647069209","-0.664492245427895","350","full","poor_2011_1100"
"-3.19598505782455","4.10483899925521","-0.60859173020899","400","full","poor_2011_1100"
"-3.42734331987639","3.34706002897987","-0.53578623879603","450","full","poor_2011_1100"
"-2.82625531062202","3.18288783040013","-0.627595397882688","500","full","poor_2011_1100"
"-5.33070652225248","7.01692931311924","-0.786301914954619","100","rural","poor_2011_1500"
"-4.39203288217842","5.08082197690961","-1.05187538902844","150","rural","poor_2011_1500"
"-3.73807474445311","4.31118603369266","-1.05207255039809","200","rural","poor_2011_1500"
"-3.41696674076792","3.63976773544814","-0.990472789484665","250","rural","poor_2011_1500"
"-3.06149602822404","3.40547341031824","-0.983973025675285","300","rural","poor_2011_1500"
"-2.81741261953525","3.09194931696671","-0.932908199025883","350","rural","poor_2011_1500"
"-2.65838516885413","2.98689328109381","-0.921280098277239","400","rural","poor_2011_1500"
"-2.36763069742586","2.48334652773048","-0.939851028615627","450","rural","poor_2011_1500"
"-1.97054415897126","2.03973924018052","-0.937776444074915","500","rural","poor_2011_1500"
"-5.5449672777638","7.64692377019453","-0.134639615118291","100","urban","poor_2011_1500"
"-4.56669749134793","5.58597002779593","-0.171040761283836","150","urban","poor_2011_1500"
"-4.10039447315769","4.41077941466342","-0.0832122298119004","200","urban","poor_2011_1500"
"-3.2093955491476","3.6802195931912","-0.178596042494137","250","urban","poor_2011_1500"
"-2.90696148676002","2.99546802612798","-0.168601960675551","300","urban","poor_2011_1500"
"-2.47605141639475","2.37795339801202","-0.198673728300502","350","urban","poor_2011_1500"
"-2.07465241579109","1.93671350287924","-0.214214945125215","400","urban","poor_2011_1500"
"-1.95729291954865","1.52472358314926","-0.206252357184987","450","urban","poor_2011_1500"
"-1.41968675225056","1.09815816421364","-0.212471217420689","500","urban","poor_2011_1500"
"-5.38799759676288","8.22118230622807","-0.650950425516002","100","full","poor_2011_1500"
"-4.76038684116661","5.77052901503545","-0.820301255879301","150","full","poor_2011_1500"
"-3.96946487413775","4.96365737689341","-0.711120968134843","200","full","poor_2011_1500"
"-3.61413378028052","4.03121163228389","-0.776461060947555","250","full","poor_2011_1500"
"-3.54686498335013","3.66904979615631","-0.689395409916306","300","full","poor_2011_1500"
"-3.01411773701071","3.34407878493576","-0.766537943368089","350","full","poor_2011_1500"
"-2.68291279657237","3.05898436634893","-0.702299715297792","400","full","poor_2011_1500"
"-2.67035474976667","2.71330053629728","-0.699931558804211","450","full","poor_2011_1500"
"-2.36623093711451","2.63326398324343","-0.718123166660925","500","full","poor_2011_1500"
"-4.99500837682997","7.02472423401507","-0.784907332053599","100","rural","poor_2011_2170"
"-4.19242082962134","4.92142115817006","-1.07289317750043","150","rural","poor_2011_2170"
"-3.43170214255674","3.95056192642834","-1.13155881611312","200","rural","poor_2011_2170"
"-3.38815805503951","3.70649550621861","-1.05022181991287","250","rural","poor_2011_2170"
"-2.82127424109278","3.15724482643451","-1.00124590385437","300","rural","poor_2011_2170"
"-2.70188867844651","2.73338895282091","-0.941171977713026","350","rural","poor_2011_2170"
"-2.47372115922963","2.70620852452336","-0.962587045952373","400","rural","poor_2011_2170"
"-2.17540523537395","2.3610662192364","-0.993277668672351","450","rural","poor_2011_2170"
"-2.01022396425783","1.98020979455808","-0.955937859845336","500","rural","poor_2011_2170"
"-3.89928243624153","6.42170346973283","-1.21763370566316","100","urban","poor_2011_2170"
"-3.36955511184897","4.4322679814264","-1.06346228371499","150","urban","poor_2011_2170"
"-3.06303723474148","3.53144391896911","-1.13886730126641","200","urban","poor_2011_2170"
"-2.47060352242316","2.7992375762406","-1.14514657131297","250","urban","poor_2011_2170"
"-2.38748461426061","2.39499998990159","-1.10973233267517","300","urban","poor_2011_2170"
"-2.07552679885133","1.91673967281178","-1.14958162955697","350","urban","poor_2011_2170"
"-1.81986351879804","1.45655021654478","-1.16371336247726","400","urban","poor_2011_2170"
"-1.59676457113635","1.11366951459261","-1.15991479025914","450","urban","poor_2011_2170"
"-1.19242588590432","0.791831868104736","-1.16632716109445","500","urban","poor_2011_2170"
"-4.78045447900389","7.27834499101448","-0.970917707195564","100","full","poor_2011_2170"
"-4.17622347293765","5.46398965071782","-1.11982821382048","150","full","poor_2011_2170"
"-3.56443819586262","4.27954446554905","-0.975073788847249","200","full","poor_2011_2170"
"-3.15609242415305","3.95079412373692","-1.07724020845681","250","full","poor_2011_2170"
"-3.0760829828472","3.44802858179041","-1.02405364485081","300","full","poor_2011_2170"
"-2.63757681956846","2.99283604347472","-1.0914079079224","350","full","poor_2011_2170"
"-2.40675605247749","2.91115979959905","-1.02906014284043","400","full","poor_2011_2170"
"-2.19962313786816","2.56912250753445","-1.03892706061824","450","full","poor_2011_2170"
"-2.18956067021168","2.42139242323278","-1.00639891085644","500","full","poor_2011_2170"
"-7.12286864901407","5.81303470751116","2.01429698858626","100","rural","poor_2005_125"
"-5.486813445809","4.91691785754282","1.90446782574581","150","rural","poor_2005_125"
"-4.88483977555696","4.34875280479453","1.76749654172751","200","rural","poor_2005_125"
"-3.84122579847066","3.77052410344558","1.75103464800812","250","rural","poor_2005_125"
"-3.50420735070011","3.32932275576405","1.75738540219273","300","rural","poor_2005_125"
"-2.99804480580221","3.09612047000384","1.78832538302691","350","rural","poor_2005_125"
"-2.65045818502163","2.72739950636908","1.82572212547424","400","rural","poor_2005_125"
"-2.79806372482208","2.50027457336197","1.81857847650055","450","rural","poor_2005_125"
"-2.25133566954623","2.28619333233606","1.82678389712966","500","rural","poor_2005_125"
"-4.55968580847799","2.69054524379348","-0.708514825978939","100","urban","poor_2005_125"
"-2.99146404362384","2.37237341353902","-0.534797113667322","150","urban","poor_2005_125"
"-2.40088004413893","1.98878795005675","-0.655302172925226","200","urban","poor_2005_125"
"-1.89683349236491","1.71272773247098","-0.617878215046747","250","urban","poor_2005_125"
"-1.58311321928314","1.67617665043756","-0.631477459276199","300","urban","poor_2005_125"
"-1.26899192494625","1.45317138252462","-0.618224023267426","350","urban","poor_2005_125"
"-0.976380065742537","1.27060132945278","-0.633992929822478","400","urban","poor_2005_125"
"-0.822708305691736","1.010485062677","-0.588140582554609","450","urban","poor_2005_125"
"-0.521198001488052","0.837592995660285","-0.612606477905575","500","urban","poor_2005_125"
"-6.84695902541134","5.5668677997236","1.1536609069396","100","full","poor_2005_125"
"-5.3039580750699","4.29280186550221","1.06016829642256","150","full","poor_2005_125"
