"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"1137","75","0.165929203539823","0.171855860244989","0.196467991169978","0.221732138871416","0.225754781471154","0.461538461538462","0.480730769230769","0.578947368421053","0.666666666666667","0.688928571428571","500","full","poor_2011_1100"
"1138","80","0.106660753880266","0.110607976094702","0.132743362831858","0.154017857142857","0.157786562731997","0.622166666666667","0.64","0.729166666666667","0.808561296859169","0.826964285714286","500","full","poor_2011_1100"
"1139","85","0.0753714578104822","0.0784247927358863","0.0968815732031591","0.116591928251121","0.119207811983738","0.714285714285714","0.733333333333333","0.813953488372093","0.887186379928315","0.897959183673469","500","full","poor_2011_1100"
"1140","90","0.0267230949288638","0.0292134831460674","0.0419426048565121","0.0547045951859956","0.0575221238938053","0.813943634213638","0.826086956521739","0.890909090909091","0.948782051282051","0.959183673469388","500","full","poor_2011_1100"
"1141","95","0","0","0","0","0","1","1","1","1","1","500","full","poor_2011_1100"
"1142","5","0.96874177631579","0.978494623655914","0.989690721649485","1","1","0","0","0","0","0","100","rural","poor_2011_1500"
"1143","10","0.968085106382979","0.978021978021978","0.989583333333333","1","1","0","0","0","0","0","100","rural","poor_2011_1500"
"1144","15","0.870967741935484","0.879120879120879","0.926315789473684","0.968085106382979","0.969387755102041","0","0","0","0.2","0.25","100","rural","poor_2011_1500"
"1145","20","0.838709677419355","0.847826086956522","0.903225806451613","0.947916666666667","0.958333333333333","0","0","0","0.2","0.25","100","rural","poor_2011_1500"
"1146","25","0.597935342895562","0.614499327956989","0.691489361702128","0.765957446808511","0.778979178716021","0","0","0.25","0.666666666666667","0.75","100","rural","poor_2011_1500"
"1147","30","0.522222222222222","0.54150641025641","0.617021276595745","0.691489361702128","0.702127659574468","0","0","0.333333333333333","0.716071428571427","0.833333333333333","100","rural","poor_2011_1500"
"1148","35","0.290322580645161","0.302083333333333","0.384615384615385","0.463917525773196","0.48421866521975","0.25","0.333333333333333","0.714285714285714","1","1","100","rural","poor_2011_1500"
"1149","40","0.204081632653061","0.21875","0.291666666666667","0.362637362637363","0.378947368421053","0.333333333333333","0.4","0.75","1","1","100","rural","poor_2011_1500"
"1150","45","0.118279569892473","0.129032258064516","0.193548387096774","0.257748586631194","0.268838347227256","0.5","0.555555555555556","0.875","1","1","100","rural","poor_2011_1500"
