"2.5%","97.5%","mean_error_model","obs","zone","povline"
"-5.57917434893656","4.98021881573285","-1.9619889013826","150","full","poor_2005_125"
"-4.96595627916785","4.47450127690304","-2.10266740813465","200","full","poor_2005_125"
"-4.38668681768483","3.71650546419625","-1.95810498953059","250","full","poor_2005_125"
"-3.82987593704273","3.56945995063687","-1.97523647879848","300","full","poor_2005_125"
"-3.45937638102704","3.23712565034785","-2.04536528768816","350","full","poor_2005_125"
"-3.05546913609794","2.96678775607396","-2.03630821124018","400","full","poor_2005_125"
"-2.96224660856989","2.7039942630874","-2.03537948197828","450","full","poor_2005_125"
"-2.6362075753841","2.64318776228253","-1.97792465216237","500","full","poor_2005_125"
"-12.2371453773497","11.5343384089101","2.88127029782901","100","rural","poor_2005_250"
"-9.15268385732136","9.28946295582903","3.03881182445491","150","rural","poor_2005_250"
"-7.37909309938618","7.62888757911645","2.86831333974107","200","rural","poor_2005_250"
"-6.85222964169336","6.62643956565648","3.09955678936795","250","rural","poor_2005_250"
"-6.14354374080527","5.71149132806915","2.83766614629326","300","rural","poor_2005_250"
"-5.31378879698344","5.26776978323405","2.75841312858076","350","rural","poor_2005_250"
"-4.65682450165783","4.74479352024874","2.84905652383111","400","rural","poor_2005_250"
"-4.26817375649891","4.55829991929028","2.83702836357445","450","rural","poor_2005_250"
"-4.04130658338696","3.82530349509673","2.91878754107038","500","rural","poor_2005_250"
"-7.55949079819285","6.40915386261151","-2.34481388513802","100","urban","poor_2005_250"
"-5.55617550332482","5.2977400240526","-2.21778689037534","150","urban","poor_2005_250"
"-4.7511118343724","4.60306792398494","-2.37782724347554","200","urban","poor_2005_250"
"-3.91924559461565","4.00847774180437","-2.38706429182385","250","urban","poor_2005_250"
"-2.86374973351816","3.14204901864769","-2.34017618521213","300","urban","poor_2005_250"
"-2.64962439893245","2.72555388847495","-2.30801684837585","350","urban","poor_2005_250"
"-2.10471892428343","2.12550591338597","-2.25877790139237","400","urban","poor_2005_250"
"-1.5968875470424","1.82891768938802","-2.26063877886793","450","urban","poor_2005_250"
"-1.00076231982826","1.15224960248972","-2.33184475148793","500","urban","poor_2005_250"
"-9.91609032054893","10.3229671968296","1.35074506338316","100","full","poor_2005_250"
"-8.62847914000797","8.47761735817016","1.26428337247008","150","full","poor_2005_250"
"-7.30931526206497","7.80013644704467","1.13809242006427","200","full","poor_2005_250"
"-7.19567997638825","6.51668211340864","1.43332485655949","250","full","poor_2005_250"
"-5.97193877910847","5.94721332098016","1.45981684313023","300","full","poor_2005_250"
"-5.93254010684374","5.39209559610206","1.61968642113979","350","full","poor_2005_250"
"-5.12516542710725","4.68182804398238","1.53361874292076","400","full","poor_2005_250"
"-4.4063129566798","4.40067701505457","1.41623531177033","450","full","poor_2005_250"
"-4.36117487450493","4.38611792745978","1.28316704127302","500","full","poor_2005_250"
"-10.3923075579614","12.2403343547792","1.31133738623408","100","rural","poor_2005_500"
"-8.54941012516573","9.2167024680812","1.36201424592527","150","rural","poor_2005_500"
"-7.01506171172207","7.64779111924564","1.241286279253","200","rural","poor_2005_500"
"-5.97085216431177","6.4920669804676","1.35971772859392","250","rural","poor_2005_500"
"-5.52668219412365","5.93747398255637","1.25873488059817","300","rural","poor_2005_500"
"-5.28997545451266","5.1359781665663","1.21229104128447","350","rural","poor_2005_500"
"-4.63515257798396","4.92380236897492","1.2268313591645","400","rural","poor_2005_500"
"-4.36351457294328","4.42742848300271","1.34735414349642","450","rural","poor_2005_500"
"-3.74402723782943","3.85157657300054","1.37965438896397","500","rural","poor_2005_500"
"-10.731530515986","10.3997274948731","3.492650035681","100","urban","poor_2005_500"
"-8.06686148274257","8.15678352124019","3.32983955979824","150","urban","poor_2005_500"
"-6.9561700420107","7.11366124639743","3.41810317588809","200","urban","poor_2005_500"
"-5.67882539834313","5.66550503527787","3.44916877336015","250","urban","poor_2005_500"
"-4.44605489658115","5.02667650411484","3.44382414777477","300","urban","poor_2005_500"
"-3.81726807780446","3.90513683825079","3.54255196519064","350","urban","poor_2005_500"
"-3.05928876529104","3.20049519719072","3.49522496882167","400","urban","poor_2005_500"
"-2.42684505059995","2.36072758274361","3.54218771722889","450","urban","poor_2005_500"
"-1.62694854758907","1.74445625546116","3.44412687731265","500","urban","poor_2005_500"
"-10.2327202833738","11.8306020327883","1.78191324294172","100","full","poor_2005_500"
"-8.26896243373613","9.39654869915534","1.72005382309869","150","full","poor_2005_500"
"-7.44767640927201","7.90491022094563","1.95658696800513","200","full","poor_2005_500"
"-6.48305595175839","7.48370576900691","1.83424472067267","250","full","poor_2005_500"
"-5.67154638250048","6.02935542900509","1.82408544003644","300","full","poor_2005_500"
"-5.68163841460465","5.50370747369663","1.85557964584289","350","full","poor_2005_500"
"-4.9703180243214","5.09658708153907","2.02478181848926","400","full","poor_2005_500"
"-4.53932983378699","5.26965049825332","1.87918355238319","450","full","poor_2005_500"
"-4.51411032346837","4.45087556306089","1.84538867522546","500","full","poor_2005_500"
"-9.18069105827465","9.51802083400675","1.18315631809649","100","rural","poor_bottom_20"
"-7.77180097388799","7.25666900907818","1.32950101809001","150","rural","poor_bottom_20"
"-6.5829005140996","6.18467932853572","1.16932294241787","200","rural","poor_bottom_20"
"-5.93347876693679","5.51609575684803","1.38210064282616","250","rural","poor_bottom_20"
"-4.97070823802848","4.74195940168184","1.14661513503806","300","rural","poor_bottom_20"
"-4.58745809636314","4.64316836702287","1.10484833356438","350","rural","poor_bottom_20"
"-4.04366316277743","3.83800318416626","1.20612292265764","400","rural","poor_bottom_20"
"-3.45573982147311","3.61719670601997","1.25743012571679","450","rural","poor_bottom_20"
"-3.27879361853408","3.31207260525581","1.22710669942677","500","rural","poor_bottom_20"
"-5.41820126624427","4.54048362416613","-1.62502050578879","100","urban","poor_bottom_20"
"-3.9557204101343","3.6398622937076","-1.60703573842683","150","urban","poor_bottom_20"
"-3.38509630429491","3.16358059654595","-1.60838127072263","200","urban","poor_bottom_20"
"-2.7418551397057","2.6555048429886","-1.60156145731455","250","urban","poor_bottom_20"
"-2.04697796209188","2.22889164348896","-1.60040838251346","300","urban","poor_bottom_20"
"-1.7756291634689","2.07411368194571","-1.63696678513331","350","urban","poor_bottom_20"
"-1.39298075562689","1.51470899349956","-1.53037191324133","400","urban","poor_bottom_20"
"-1.11708434281834","1.21042829163296","-1.5853518277102","450","urban","poor_bottom_20"
"-0.691155612165741","0.933754015772714","-1.60628563548447","500","urban","poor_bottom_20"
"-9.47359470741937","8.48433504815887","0.365929934923957","100","full","poor_bottom_20"
"-7.3190493410963","6.48719044917593","0.369696512712463","150","full","poor_bottom_20"
"-6.65691188747398","5.8467380988535","0.239884118667797","200","full","poor_bottom_20"
"-5.71952988984377","5.29980275223328","0.488563590615305","250","full","poor_bottom_20"
"-4.67239947312183","4.65948915873469","0.495682309571203","300","full","poor_bottom_20"
"-4.37389126247876","4.37030786795577","0.536843720329135","350","full","poor_bottom_20"
"-4.12480228226774","3.89860135477572","0.511266915635382","400","full","poor_bottom_20"
"-3.62138014304511","3.86232037596607","0.424542374671538","450","full","poor_bottom_20"
"-3.51090830995629","3.34862921896293","0.434943509586042","500","full","poor_bottom_20"
"-11.8743838690712","11.8126391449923","2.90877552052759","100","rural","poor_bottom_40"
"-9.74519903511091","9.01855585783611","2.98664005615483","150","rural","poor_bottom_40"
"-7.94155961680512","8.1640900388386","2.77436761634862","200","rural","poor_bottom_40"
"-7.51675481600028","6.92604187666307","3.03408281936129","250","rural","poor_bottom_40"
"-6.60616441640615","6.22129025828713","2.82633285589479","300","rural","poor_bottom_40"
"-5.20967097601472","5.25210326949627","2.77530651904977","350","rural","poor_bottom_40"
"-4.78770998479418","4.90879508722897","2.81857367883529","400","rural","poor_bottom_40"
"-4.58162959952876","4.68505237119159","2.79006163219565","450","rural","poor_bottom_40"
"-4.00631679746166","3.94455416447819","2.87507672016585","500","rural","poor_bottom_40"
"-7.84433388430309","7.15712879694339","-1.18618867256227","100","urban","poor_bottom_40"
"-5.92006363540004","5.39672074323538","-1.13500742727878","150","urban","poor_bottom_40"
"-5.12263867807656","4.68453868832332","-1.33407774793781","200","urban","poor_bottom_40"
"-4.05663021347254","3.98014019400228","-1.32393962679852","250","urban","poor_bottom_40"
"-3.07831315306531","3.2702161309457","-1.23857961293142","300","urban","poor_bottom_40"
"-2.67017357338306","2.77771019313049","-1.17654002391821","350","urban","poor_bottom_40"
"-2.1719250941164","2.16823171257289","-1.1559798505707","400","urban","poor_bottom_40"
"-1.67447899321927","1.78976834941343","-1.18402172498599","450","urban","poor_bottom_40"
"-1.11262675803914","1.1725057181143","-1.24496405201319","500","urban","poor_bottom_40"
"-10.7360876205125","10.7304168330263","1.52810576519366","100","full","poor_bottom_40"
"-8.44961398610794","9.18145890572056","1.51533559257566","150","full","poor_bottom_40"
"-7.59480023619515","7.76490439535494","1.55709864770807","200","full","poor_bottom_40"
"-7.21362564608446","6.48667627105934","1.73014942864706","250","full","poor_bottom_40"
"-6.13563458915101","6.03411168022542","1.73054781182326","300","full","poor_bottom_40"
"-5.87189693524091","5.84119058591881","1.82037197709549","350","full","poor_bottom_40"
"-5.09809786627174","4.90698098845814","1.80205726467137","400","full","poor_bottom_40"
"-4.82379815779729","4.65846779528536","1.67026234445258","450","full","poor_bottom_40"
"-4.54734802078887","4.56734599862186","1.60160458395548","500","full","poor_bottom_40"
"-11.7489355264106","12.4032144479459","3.29947524912677","100","rural","poor_bottom_60"
"-9.20664056474984","9.37691166372132","3.31296077671525","150","rural","poor_bottom_60"
"-8.03252680028705","8.07061960209402","3.1046481832162","200","rural","poor_bottom_60"
"-7.46615531504346","7.16797175558046","3.33267462223113","250","rural","poor_bottom_60"
"-5.98337627545446","6.09310073068823","2.96057801111565","300","rural","poor_bottom_60"
"-5.80265355377994","5.64048935868583","3.00355595093432","350","rural","poor_bottom_60"
"-4.92157577993792","5.14040295251685","3.15315484023175","400","rural","poor_bottom_60"
"-4.76394746898434","4.72074913772221","3.09578985892781","450","rural","poor_bottom_60"
"-4.39785229137897","4.28364302754542","3.15181638289087","500","rural","poor_bottom_60"
"-8.81559826808542","8.34617126134058","0.19184692098945","100","urban","poor_bottom_60"
"-7.40979670463503","7.05900357741024","0.167633071551254","150","urban","poor_bottom_60"
"-6.21163489002361","5.78860080130028","0.0767149267527367","200","urban","poor_bottom_60"
"-4.71709548406189","4.92400163627033","0.10998344168854","250","urban","poor_bottom_60"
"-3.94723397739503","4.17716690208685","0.087320182733897","300","urban","poor_bottom_60"
"-3.13644970546079","3.26498225992896","0.228289735241862","350","urban","poor_bottom_60"
"-2.65831104186493","2.62630479651037","0.155506700943053","400","urban","poor_bottom_60"
"-2.16635973405122","2.08978020596329","0.178412754250963","450","urban","poor_bottom_60"
"-1.34926648615387","1.341558382764","0.114945233736412","500","urban","poor_bottom_60"
"-10.8315434164524","11.7301133981981","2.06574179642966","100","full","poor_bottom_60"
"-9.22459589934622","9.52547833873512","2.00556891698548","150","full","poor_bottom_60"
"-7.31501400447233","7.84209738868892","2.39643508796693","200","full","poor_bottom_60"
"-7.52108056248448","6.99644646935983","2.25864626145015","250","full","poor_bottom_60"
"-6.38818519826274","6.50726111832115","2.19996348662588","300","full","poor_bottom_60"
"-6.18480051228461","5.88507503909575","2.36553838321926","350","full","poor_bottom_60"
"-5.54663029372321","5.50080363864802","2.34828237192939","400","full","poor_bottom_60"
"-4.73114569394419","5.05593729492222","2.26455997240842","450","full","poor_bottom_60"
"-4.44603120807074","4.82317103087119","2.24300794490613","500","full","poor_bottom_60"
"-10.1340740643587","11.4834285287242","1.77188990688986","100","rural","poor_bottom_80"
"-8.26138636807358","8.99486623802908","1.8591502974195","150","rural","poor_bottom_80"
"-6.94547064326605","7.60407970944457","1.76445063864265","200","rural","poor_bottom_80"
"-5.87314392913064","6.32653976076068","1.86583660916687","250","rural","poor_bottom_80"
"-5.66277748117726","5.75101746371099","1.73813732427906","300","rural","poor_bottom_80"
"-4.89983015503231","5.15533041885585","1.73465816797556","350","rural","poor_bottom_80"
"-4.65923043353283","4.73893226241795","1.75094461975016","400","rural","poor_bottom_80"
"-4.21266014427509","4.36740376638439","1.84121832039296","450","rural","poor_bottom_80"
"-3.65172221883868","3.90065251647128","1.88207814826686","500","rural","poor_bottom_80"
"-10.7141297029826","10.3203412588404","2.08643053232567","100","urban","poor_bottom_80"
"-8.11362590258408","7.60130989465469","1.81694609723042","150","urban","poor_bottom_80"
"-6.67021934620943","6.40659958617406","1.95657811013104","200","urban","poor_bottom_80"
"-5.47569245667026","5.67755549806568","2.06282460134898","250","urban","poor_bottom_80"
"-4.37726232124097","4.84157502813741","1.91905050624161","300","urban","poor_bottom_80"
"-3.71505824140136","3.76385599369164","2.05113772191482","350","urban","poor_bottom_80"
"-3.0081672676544","3.15210884616359","1.97989349667405","400","urban","poor_bottom_80"
"-2.39443399359637","2.38962322919301","2.03455795542407","450","urban","poor_bottom_80"
"-1.5380927707729","1.64859829755351","1.95468611918924","500","urban","poor_bottom_80"
"-9.58828890125273","11.6482559439961","1.69867447161059","100","full","poor_bottom_80"
"-8.35126573523447","9.89055917063763","1.69988143373933","150","full","poor_bottom_80"
"-7.64152681636274","7.57563140067035","1.91951937152166","200","full","poor_bottom_80"
"-6.45472455879082","7.41055243598893","1.79892215064221","250","full","poor_bottom_80"
"-5.4872351769701","6.03705684124652","1.78914357978691","300","full","poor_bottom_80"
"-5.32730695709072","5.67085193199829","1.82308560508144","350","full","poor_bottom_80"
"-4.95272493118311","5.22404366393676","1.97890058252822","400","full","poor_bottom_80"
"-4.4829025943885","4.98896821322937","1.84214875509749","450","full","poor_bottom_80"
"-4.42074721144246","4.3381893711702","1.83166969059274","500","full","poor_bottom_80"
